language_id,questions,option1,option2,option3,option4,answer
1,A mechanical piano key is first struck gently and then struck again but much harder this time. In the second case:,Sound will be louder but pitch will not be different,Sound will be louder and the pitch will also be higher,Sound will be louder but pitch will be lower,Both loudness and pitch will remain unaffected,Option1
1,Which of the following statements are false?,A solution of sulfuric acid or hydrochloric acid in water conducts electricity.,The materials that do not allow electric current to pass are called poor conductors of electricity.,A solution of copper sulfate or sodium chloride in water will not conduct electricity.,All of them ,Option3
1,"Paheli conducted an experiment with two different liquids in a beaker. The bulb glowed with the first liquid (A) and didn't glow with the second liquid (B). Boojho then suggested replacing the bulb with an LED, which glowed with liquid B. What can be concluded?",Current flowing through liquid B is weak,Current flowing through liquid B is too strong to make the bulb glow,Solution A and B have equal current flowing through them,None of the above,Option1
1,Electric circuit is made using a silver plate and a stainless steel spoon. The circuit is put in a solution of silver nitrate. What would happen after some passage of electricity?,Silver plate will change to stainless steel,Spoon will get a coating of silver,Both silver plate and spoon will get deformed in shape,No changes in the silver plate or spoon will be seen,Option2
1,"In the potato conductivity experiment, a greenish-blue spot always appears at one terminal. How is this result useful?",Helps to identify the positive terminal,Helps to identify the negative terminal,Helps to identify the presence of electricity,Helps to identify the absence of electricity,Option1
1,Paheli used silver nitrate (AgNO3) in a beaker to electroplate an iron spoon. Which battery terminal should the spoon connect to?,Positive terminal,Negative terminal,Either of the terminals,None of the above,Option2
1,"If the fork is to be electroplated with silver metal, what electrolyte should be used?",Molten calcium chloride,Aqueous silver nitrate,Sodium chloride solution,Copper(II) sulfate solution,Option2
1,Which of the following is/are the applications of the chemical effects of electric current in industries?,Electroplating of metals,Purification of metals,Production of chemical compounds,All of the above,Option4
1,Why do we add a little dilute sulfuric acid to copper sulfate solution during electroplating?,To increase conductivity,To increase acidity,To burn sulfate,So that the color becomes more prominent,Option1
1,"When plastic strips replace aluminum in an electroscope, and a charged body contacts the metal clip, what will happen?",Plastic strips will move away from each other,Plastic strips will move towards each other,Plastic strips will not move at all,Plastic strips will move and stick to each other,Option3
1,"In an electroscope, if a negatively charged body contacts the metal clip, the strips diverge. If an equally charged positive object is then brought in contact with the clip, what's the result?",The strips will still diverge,The strips will now move towards each other,The strips will diverge more than they already were,The strips will not move at all,Option3
1,"The electroscope's strips diverge when a charged body touches the metal clip. If the clip is then gently touched by our hand, what occurs with the strips?",Strips will stay diverged,Strips will touch each other,Strips will come back to their neutral position,Strips will move closer to each other but won't touch,Option3
1,"When an inflated rubber balloon is rubbed with a woolen cloth and a ballpoint pen refill is rubbed with a polythene bag, which object will become positively charged?",Inflated rubber balloon,Woolen cloth,Ballpoint pen refill,Both ‘b’ and ‘c’,Option4
1,The tremendous electric charges in the atmosphere that produce sheet lightning in clouds are produced by which of the following processes?,Friction,Induction,Conduction,Convection,Option1
1,Light streak of the meteor lasts for a very short time. Why?,It glows and dies within a short time,It absorbs sunlight and burns away within a short time,It glows and evaporates within a short time,It glows and enters a black hole within a short time,option3
1,"A few gram seeds were placed in each of the three pots A, B, and C containing soil. Pot A soil is mixed with green twigs and leaves. Pot B is mixed with cow dung while the soil of pot C is mixed with urea. Which of the following will be observed after 10 days?",A lot of growth in A,Not much growth in B,Lot of growth in B but very little growth in C,Very little growth in A but a lot of growth in B and C,option4
1,"Given that both liquid A and liquid B exert the same pressure, what would be the height of column of liquid A if the height of column of liquid B is 10 cm. ",5 cm,10 cm,20 cm,None of the above,option2
1,It is difficult to cut cloth using a pair of scissors with blunt blades. Choose the correct statements about blunt blades,Larger surface area which increase the pressure on cloth,Smaller surface area which increases the pressure on cloth,Larger surface area which decreases the pressure on cloth,Smaller surface area which decreases the pressure on cloth,option3
1,Two rods of the same weight and equal length have different thickness. They are held vertically on the surface of sand. Which one of them will sink more?,Rod A,Rod B,Both will sink equally,None of the rods,option2
1,"To move at the same speed, a car with a flat face and another with a streamlined body will require different amounts of force from the engine. The engine of the streamline bodied car will:",Exert less force,Exert more force,Exert zero force,Exert no force,option1
1,A man is clearing out a huge stone. What is measured of the force required to overcome the friction of this huge stone when he is trying to move it out of the road?,Sliding friction,Drag,Static friction,Rolling friction,option1
1,"A marble is allowed to roll down an inclined plane from a fixed height. At the foot of the inclined plane, it moves on a different surface. On which surface will the marble move the shortest distance.",Covered with silk cloth,Covered with a layer of sand,Covered with a glass sheet,None of the above,option2
1,Choose the temperature in Kelvin when the boiling point of water is 100 degrees.,273,286,373,383,option3
1,Examples of highly compressible gas used for human need are:,LPG,CNG,Only LPG,LPG and CNG,option4
1,Choose the correct option to complete the statement: “Evaporation of a material takes place at a temperature ________.”,above its boiling point,above its melting point,below its boiling point,below its melting point,option3
1,Steam rising from wet clothes while ironing them. This is an example of which of the following?,Evaporation,Latent heat of vaporization,Boiling,None of the above,option1
1,Which of the following is a compound?,Stainless steel,Bronze,Graphite,Hydrogen sulphide,option4
1,An element can be made into sheets. What property of the element is displayed in this?,Sonorous,Ductility,Conductivity,Malleability,option4
1,Select the metal which is in liquid state at room temperature.,Iron,Mercury,Zinc,Aluminum,option2
1,Which statement is true about compounds?,A pure substance where two or more elements are chemically combined,A homogenous mixture of 2 or more elements,A pure substance containing only one type of atom,A heterogeneous mixture of 2 or more elements chemically combined.,option1
1,Iodized common salt is an example of _______________.,Homogeneous mixture,Heterogeneous mixture,Pure substance,Oxidized substance,option1
1,What is the type of mixture formed when salt and sugar are mixed?,Homogeneous mixture,Heterogeneous mixture,Solution,Compound,option2
1,Muddy water is which type of a mixture?,Suspension,Colloid,Solution,None of the above,option1
1,Smoke is an example of which kind of solution?,Gas dispersed in liquid,Gas dispersed in solid,Solid dispersed in gas,Solid dispersed in solid,option3
1,Choose all examples of suspension.,Flour in water,Oil in water,Sand in water,Both ‘a’ and ‘c’,option4
1,Select all properties of a suspension.,Scatters a beam of light,Particles settle down at the bottom,Particles can be filtered,All of the above,option4
1,What is an emulsion?,Colloid of two miscible liquids,Colloid of any two liquids,Colloid of any two gases,Colloid of two immiscible liquids,option4
1,"When a beam of light is passed through a colloidal solution, what happens to the beam of light?",Gets reflected,Gets absorbed,Gets scattered,Gets refracted,option3
1,Which of the following will show the “Tyndall effect”?,Salt solution,Milk,Copper sulphate solution,Starch solution,option2
1,How will you separate butter from curd?,Chromatography,Fractional distillation,Centrifugation,Crystallisation,option3
1,Speedometer of a bike shows what?,Average velocity,Average speed,Velocity at that instant,Speed at that instant,option4
1,Select the cases of non-uniform acceleration.,Car moving on a crowded street,Paper flying in a stormy wind,Paper flying in a wind storm,All of the above,Option4
1,Select all the cases of uniform circular motion.,A body changing speed uniformly,A body with constant speed but changing direction uniformly,A body with constant speed but changing direction randomly,Both ‘a’ and ‘b’,Option4
1,Select an option which is not an example of uniform circular motion from the following list.,Motion of the earth around the sun,Motion of a toy train on a circular track,Motion of a racing car on a circular track,Motion of hour hand on the dial of a clock,Option3
1,Oxygen gas is filled in a cylinder. Select the ways through which intermolecular space in oxygen gas might get increased.,Increasing pressure in the cylinder,Leak in the cylinder,Distributing the same amount of oxygen in two cylinders,Both ‘b’ and ‘c’,option4
1,Which of the following will have the strongest intermolecular forces?,Sodium chloride,Hydrogen,Ethanol,Carbon dioxide,option1
1,What is the phenomenon called when crystals of potassium permanganate turn the entire water in a beaker pink over time?,Boiling,Melting of potassium permanganate crystals,Sublimation of crystals,Diffusion,option4
1,"When a gas is compressed keeping temperature constant, what does it result in?",Increase in collision among gaseous particles,Decrease in speed of gas particles,Decrease in collision among gas particles,None of these,option1
1,"Imagine if particles in solids could move at high speed, what property would change for solids?",Solids will become less compressible,Solids will become more compressible,Solids will diffuse at a faster rate,Both ‘b’ and ‘c’,option4
1,What are the effects of applying pressure to particles of matter?,Intermolecular collisions decrease,Intermolecular space decreases,Intermolecular bonds become stronger,All of the above,option4
1,A substance has a melting point of 25 degree C. What would be its boiling point?,25 oC,Less than 25 oC,More than 25 oC,Cannot be determined,option3
1,Which of the following has the highest kinetic energy?,Ice particles at 273 K,Water particles at 273 K,Water particles at 373 K,Steam particles at 373 K,option4
1,What happens to the movement of the particles in a substance when the thermal energy is increased?,Speed Up,Slow down,Remains unchanged,None of the above,option1
1,What happens to the arrangement of particles as thermal energy is removed from a substance?,The particles get farther apart,The particles get closer together,Remains undisturbed,Can’t be determined,option2
1,When we blow air into the balloon it inflates. What is the reason behind this?,Air particles exert pressure on the wall of the balloon,Air particles diffuse into the balloon,Rubber is elastic in nature,The temperature of air in the balloon increases,option1
,,,,,,
1,Why do liquids with lower boiling points evaporate faster?,The bonds between the liquid particles are weaker.,All liquids evaporate easily,The bonds between the liquid particles are stronger.,None of the above,option1
1,A liquid is kept in a China dish. How can the rate of evaporation of liquid be increased?,Keep the dish in the open,Blow air into the liquid,Keep the dish under a running fan,All of the above,option4
1,What happens when a liquid perfume is sprayed on your palm?,It gains heat only from the surroundings and evaporates,It gains heat only from the palm and evaporates,It gains heat from the palm or surroundings and evaporates,None of the above,option3
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
1,Select the materials with the highest rate of diffusion.,Camphor at room temperature,Bowl containing rose water,Lighted mosquito coil at a corner of the room,A plate of vanilla cake,option3
1,Which option represents the increasing order of intermolecular attraction in the given substances?,"Water, air, wind","Air, sugar, oil","Oxygen, water, sugar","Salt, juice, air",option3
1,Which of the following statements is not true?,The molecules in a solid vibrate about a fixed position,The molecules in a solid do not vibrate at all,The gas molecules keep colliding with each other,The gas molecules spread in all the space available,option2
1,The property of flow is unique to fluids. Which one of the following statements is correct?,Only gases behave like fluids,Gases and solids behave like fluids,Gases and liquids behave like fluids,Only liquids are fluids,option3
1,"When sugar is dissolved in a glass of water, what is the state of the resulting mixture?",Liquid only,Semi-solid,Solid only,None of these,option1
1,Which of the following statements is not true regarding the characteristic of matter?,Particles of a gas are randomly moving in all directions.,K.E of the particles of all matter increases with an increase in temperature,K.E of the particles of all matter is the same at a particular temperature.,Particles of gases diffuse into each other on their own.,option3
1,Choose the correct statement.,Increasing pressure and increasing temperature can liquify a gas.,Decreasing pressure and increasing temperature can liquify a gas,Increasing pressure and decreasing temperature can liquify a gas.,Decreasing pressure and decreasing temperature can liquify a gas.,option3
1,Which of the following decreases the rate of evaporation?,Surface area,Humidity,Temperature,Wind,option2
1,Which of the following does not affect the rate of evaporation?,Wind speed,Surface area,Temperature,Impurities in the liquid,option4
1,Choose examples of the cooling effect of evaporation.,Feeling cooler after sweating,Feeling cold in winters,Feeling cooler after splashing water on the face on a hot day,Both ‘a’ and ‘c’,option4
1,Choose the correct statement about boiling and evaporation.,Evaporation results in lowering of the temperature.,Boiling results in lowering the temperature.,Temperature remains constant during boiling.,Both ‘a’ and ‘c’,option4
1,Clothes dry easily when exposed to sunlight. Which factor of evaporation is playing a major role here?,Increase in surface area increases evaporation,Increase in temperature increases evaporation,Material of clothes influences evaporation,Absence of humidity increases evaporation,option2
1,A gas can be compressed and stored in a small cylinder. The same amount of gas can also spread all over a room. What is the reason for this?,Gas particles can change their volume to occupy the given space.,Gas particles can reduce their size depending on the space available.,Space between gas molecules changes easily.,None of these,option3
1,How does liquid propane transform into a gas when the stove is ignited?,Temperature increases which changes liquid LPG to gas,Temperature decreases which changes liquid LPG to gas,Pressure increases which changes liquid LPG to gas,Pressure decreases which changes liquid LPG to gas,option4
1,Why do the gas particles exert pressure on the walls of the container in all directions?,Gas particles are attracted to the walls of the container,"Gas particles, due to high K.E, collide randomly with each other and container walls.",Gas particles want to stick to walls of the container,Forces of attraction are more near the walls of the container,option2
